scenario,policy,scenario_seed,requests,delivered,on_time,rejected,travel_ticks,total_delay,reward,unfinished,on_time_rate,completion_rate,mean_delay,travel_per_delivery
standard,nearest,100234,19,15,14,4,40,1,103.30000000000004,0,0.7368421052631579,0.7894736842105263,0.06666666666666667,2.6666666666666665
standard,nearest,100235,17,16,16,1,41,0,137.6500000000001,0,0.9411764705882353,0.9411764705882353,0.0,2.5625
standard,nearest,100236,12,12,11,0,43,1,104.25000000000003,0,0.9166666666666666,1.0,0.08333333333333333,3.5833333333333335
standard,nearest,100237,10,10,9,0,39,1,85.65000000000002,0,0.9,1.0,0.1,3.9
standard,nearest,100238,12,12,9,0,45,8,98.65000000000006,0,0.75,1.0,0.6666666666666666,3.75
standard,nearest,100239,14,14,14,0,46,0,123.90000000000006,0,1.0,1.0,0.0,3.2857142857142856
standard,nearest,100240,11,11,11,0,36,0,97.40000000000006,0,1.0,1.0,0.0,3.272727272727273
standard,nearest,100241,14,14,14,0,40,0,126.00000000000006,0,1.0,1.0,0.0,2.857142857142857
standard,nearest,100242,19,13,10,4,48,14,53.3,2,0.5263157894736842,0.6842105263157895,1.0769230769230769,3.6923076923076925
standard,nearest,100243,12,12,12,0,39,0,106.35,0,1.0,1.0,0.0,3.25
standard,nearest,100244,15,14,9,1,48,14,105.40000000000005,0,0.6,0.9333333333333333,1.0,3.4285714285714284
standard,nearest,100245,17,17,17,0,43,0,154.9500000000001,0,1.0,1.0,0.0,2.5294117647058822
standard,nearest,100246,13,12,8,1,44,19,83.30000000000005,0,0.6153846153846154,0.9230769230769231,1.5833333333333333,3.6666666666666665
standard,nearest,100247,8,8,8,0,30,0,69.49999999999999,0,1.0,1.0,0.0,3.75
standard,nearest,100248,15,11,6,4,44,23,46.5,0,0.4,0.7333333333333333,2.090909090909091,4.0
standard,nearest,100249,12,12,11,0,39,1,105.65000000000009,0,0.9166666666666666,1.0,0.08333333333333333,3.25
standard,nearest,100250,15,14,13,1,42,2,115.90000000000003,0,0.8666666666666667,0.9333333333333333,0.14285714285714285,3.0
standard,nearest,100251,11,10,10,0,42,0,75.90000000000005,1,0.9090909090909091,0.9090909090909091,0.0,4.2
standard,nearest,100252,16,14,11,1,48,13,98.10000000000005,1,0.6875,0.875,0.9285714285714286,3.4285714285714284
standard,nearest,100253,12,12,12,0,36,0,107.40000000000006,0,1.0,1.0,0.0,3.0
standard,nearest,100254,13,13,13,0,43,0,114.95000000000007,0,1.0,1.0,0.0,3.3076923076923075
standard,nearest,100255,16,15,12,1,48,12,116.80000000000008,0,0.75,0.9375,0.8,3.2
standard,nearest,100256,17,13,8,4,41,22,68.25,0,0.47058823529411764,0.7647058823529411,1.6923076923076923,3.1538461538461537
standard,nearest,100257,16,16,14,0,47,3,141.45000000000013,0,0.875,1.0,0.1875,2.9375
standard,nearest,100258,13,12,10,0,48,7,89.60000000000008,1,0.7692307692307693,0.9230769230769231,0.5833333333333334,4.0
standard,nearest,100259,16,14,10,1,48,20,88.30000000000005,1,0.625,0.875,1.4285714285714286,3.4285714285714284
standard,nearest,100260,16,15,14,1,44,2,125.20000000000007,0,0.875,0.9375,0.13333333333333333,2.933333333333333
standard,nearest,100261,18,14,11,4,44,10,85.60000000000004,0,0.6111111111111112,0.7777777777777778,0.7142857142857143,3.142857142857143
standard,nearest,100262,16,15,12,0,48,7,115.40000000000009,1,0.75,0.9375,0.4666666666666667,3.2
standard,nearest,100263,15,14,11,1,47,13,106.45000000000007,0,0.7333333333333333,0.9333333333333333,0.9285714285714286,3.357142857142857
standard,nearest,100264,18,16,13,1,48,10,118.10000000000008,1,0.7222222222222222,0.8888888888888888,0.625,3.0
standard,nearest,100265,15,15,13,0,44,8,129.00000000000006,0,0.8666666666666667,1.0,0.5333333333333333,2.933333333333333
standard,nearest,100266,8,8,7,0,38,1,65.99999999999999,0,0.875,1.0,0.125,4.75
standard,nearest,100267,16,14,12,1,47,5,101.25000000000006,1,0.75,0.875,0.35714285714285715,3.357142857142857
standard,nearest,100268,15,14,9,0,48,9,106.10000000000007,1,0.6,0.9333333333333333,0.6428571428571429,3.4285714285714284
standard,nearest,100269,14,14,14,0,39,0,126.35000000000008,0,1.0,1.0,0.0,2.7857142857142856
standard,nearest,100270,13,13,12,0,43,1,114.25000000000006,0,0.9230769230769231,1.0,0.07692307692307693,3.3076923076923075
standard,nearest,100271,18,14,8,4,48,29,70.90000000000005,0,0.4444444444444444,0.7777777777777778,2.0714285714285716,3.4285714285714284
standard,nearest,100272,18,11,6,6,47,29,10.949999999999985,1,0.3333333333333333,0.6111111111111112,2.6363636363636362,4.2727272727272725
standard,nearest,100273,17,14,9,3,45,10,93.25000000000003,0,0.5294117647058824,0.8235294117647058,0.7142857142857143,3.2142857142857144
standard,nearest,100274,17,14,7,3,48,27,80.30000000000004,0,0.4117647058823529,0.8235294117647058,1.9285714285714286,3.4285714285714284
standard,nearest,100275,13,13,13,0,39,0,116.35000000000008,0,1.0,1.0,0.0,3.0
standard,nearest,100276,20,15,13,5,40,6,91.80000000000001,0,0.65,0.75,0.4,2.6666666666666665
standard,nearest,100277,15,15,13,0,48,3,131.10000000000008,0,0.8666666666666667,1.0,0.2,3.2
standard,nearest,100278,9,9,9,0,37,0,77.04999999999998,0,1.0,1.0,0.0,4.111111111111111
standard,nearest,100279,15,15,13,0,48,3,131.10000000000008,0,0.8666666666666667,1.0,0.2,3.2
standard,nearest,100280,15,15,12,0,46,8,128.3000000000001,0,0.8,1.0,0.5333333333333333,3.066666666666667
standard,nearest,100281,16,15,12,1,48,14,115.40000000000005,0,0.75,0.9375,0.9333333333333333,3.2
standard,nearest,100282,18,17,17,0,48,0,145.20000000000013,1,0.9444444444444444,0.9444444444444444,0.0,2.823529411764706
standard,nearest,100283,15,13,9,2,44,13,89.50000000000001,0,0.6,0.8666666666666667,1.0,3.3846153846153846
standard,nearest,100284,15,14,12,1,43,4,114.15000000000005,0,0.8,0.9333333333333333,0.2857142857142857,3.0714285714285716
standard,nearest,100285,17,16,13,1,45,5,132.75000000000009,0,0.7647058823529411,0.9411764705882353,0.3125,2.8125
standard,nearest,100286,12,12,12,0,45,0,104.25000000000006,0,1.0,1.0,0.0,3.75
standard,nearest,100287,13,13,13,0,41,0,115.65000000000003,0,1.0,1.0,0.0,3.1538461538461537
standard,nearest,100288,17,15,12,1,48,10,110.20000000000007,1,0.7058823529411765,0.8823529411764706,0.6666666666666666,3.2
standard,nearest,100289,12,12,12,0,42,0,105.30000000000003,0,1.0,1.0,0.0,3.5
standard,nearest,100290,13,13,12,0,44,1,113.90000000000003,0,0.9230769230769231,1.0,0.07692307692307693,3.3846153846153846
standard,nearest,100291,15,14,13,1,48,2,113.80000000000005,0,0.8666666666666667,0.9333333333333333,0.14285714285714285,3.4285714285714284
standard,nearest,100292,13,13,12,0,42,1,114.60000000000005,0,0.9230769230769231,1.0,0.07692307692307693,3.230769230769231
standard,nearest,100293,19,18,18,1,44,0,156.6000000000001,0,0.9473684210526315,0.9473684210526315,0.0,2.4444444444444446
standard,nearest,100294,18,14,12,4,42,7,88.40000000000003,0,0.6666666666666666,0.7777777777777778,0.5,3.0
standard,nearest,100295,9,9,9,0,41,0,75.65000000000002,0,1.0,1.0,0.0,4.555555555555555
standard,nearest,100296,13,13,12,0,44,4,111.80000000000004,0,0.9230769230769231,1.0,0.3076923076923077,3.3846153846153846
standard,nearest,100297,11,11,11,0,43,0,94.95000000000007,0,1.0,1.0,0.0,3.909090909090909
standard,nearest,100298,13,13,11,0,46,3,111.80000000000007,0,0.8461538461538461,1.0,0.23076923076923078,3.5384615384615383
standard,nearest,100299,12,12,11,0,45,5,100.75000000000007,0,0.9166666666666666,1.0,0.4166666666666667,3.75
standard,deadline,100000,12,12,12,0,40,0,106.00000000000006,0,1.0,1.0,0.0,3.3333333333333335
standard,deadline,100001,15,15,12,0,48,6,129.0000000000001,0,0.8,1.0,0.4,3.2
standard,deadline,100002,14,14,12,0,48,5,119.70000000000009,0,0.8571428571428571,1.0,0.35714285714285715,3.4285714285714284
standard,deadline,100003,13,13,9,0,46,8,108.30000000000005,0,0.6923076923076923,1.0,0.6153846153846154,3.5384615384615383
standard,deadline,100004,15,13,7,2,44,25,81.10000000000001,0,0.4666666666666667,0.8666666666666667,1.9230769230769231,3.3846153846153846
standard,deadline,100005,14,14,14,0,43,0,124.95000000000002,0,1.0,1.0,0.0,3.0714285714285716
standard,deadline,100006,16,15,14,1,47,1,124.8500000000001,0,0.875,0.9375,0.06666666666666667,3.1333333333333333
standard,deadline,100007,13,13,12,0,40,1,115.30000000000008,0,0.9230769230769231,1.0,0.07692307692307693,3.076923076923077
standard,deadline,100008,15,14,12,1,48,4,112.4000000000001,0,0.8,0.9333333333333333,0.2857142857142857,3.4285714285714284
standard,deadline,100009,16,16,16,0,39,0,146.35000000000014,0,1.0,1.0,0.0,2.4375
standard,deadline,100010,13,13,11,0,46,3,111.80000000000014,0,0.8461538461538461,1.0,0.23076923076923078,3.5384615384615383
standard,deadline,100011,13,13,13,0,48,0,113.20000000000007,0,1.0,1.0,0.0,3.6923076923076925
standard,deadline,100012,15,14,10,1,46,4,113.10000000000008,0,0.6666666666666666,0.9333333333333333,0.2857142857142857,3.2857142857142856
standard,deadline,100013,18,16,15,2,48,4,124.4000000000001,0,0.8333333333333334,0.8888888888888888,0.25,3.0
standard,deadline,100014,23,12,7,9,48,36,-20.500000000000004,2,0.30434782608695654,0.5217391304347826,3.0,4.0
standard,deadline,100015,17,16,16,1,47,0,135.55000000000007,0,0.9411764705882353,0.9411764705882353,0.0,2.9375
standard,deadline,100016,14,14,13,0,46,2,122.50000000000013,0,0.9285714285714286,1.0,0.14285714285714285,3.2857142857142856
standard,deadline,100017,14,14,11,0,46,4,121.10000000000008,0,0.7857142857142857,1.0,0.2857142857142857,3.2857142857142856
standard,deadline,100018,14,12,10,2,45,7,83.35000000000001,0,0.7142857142857143,0.8571428571428571,0.5833333333333334,3.75
standard,deadline,100019,13,13,11,0,48,6,109.00000000000009,0,0.8461538461538461,1.0,0.46153846153846156,3.6923076923076925
standard,deadline,100020,15,14,12,1,41,2,116.25000000000006,0,0.8,0.9333333333333333,0.14285714285714285,2.9285714285714284
standard,deadline,100021,10,10,10,0,37,0,87.05000000000004,0,1.0,1.0,0.0,3.7
standard,deadline,100022,14,13,13,0,48,0,105.20000000000005,1,0.9285714285714286,0.9285714285714286,0.0,3.6923076923076925
standard,deadline,100023,15,14,13,1,44,1,115.90000000000006,0,0.8666666666666667,0.9333333333333333,0.07142857142857142,3.142857142857143
standard,deadline,100024,17,16,12,1,48,8,129.60000000000008,0,0.7058823529411765,0.9411764705882353,0.5,3.0
standard,deadline,100025,11,11,11,0,47,0,93.55000000000008,0,1.0,1.0,0.0,4.2727272727272725
standard,deadline,100026,15,13,11,2,42,2,97.9,0,0.7333333333333333,0.8666666666666667,0.15384615384615385,3.230769230769231
standard,deadline,100027,12,12,12,0,35,0,107.75,0,1.0,1.0,0.0,2.9166666666666665
standard,deadline,100028,19,15,12,4,48,4,98.40000000000006,0,0.631578947368421,0.7894736842105263,0.26666666666666666,3.2
standard,deadline,100029,16,15,13,1,47,3,123.45000000000009,0,0.8125,0.9375,0.2,3.1333333333333333
standard,deadline,100030,12,12,12,0,43,0,104.95000000000005,0,1.0,1.0,0.0,3.5833333333333335
standard,deadline,100031,15,12,9,3,44,4,77.80000000000001,0,0.6,0.8,0.3333333333333333,3.6666666666666665
standard,deadline,100032,15,15,12,0,45,5,130.75000000000006,0,0.8,1.0,0.3333333333333333,3.0
standard,deadline,100033,13,13,13,0,41,0,115.65000000000003,0,1.0,1.0,0.0,3.1538461538461537
standard,deadline,100034,14,13,11,1,46,3,103.80000000000004,0,0.7857142857142857,0.9285714285714286,0.23076923076923078,3.5384615384615383
standard,deadline,100035,17,16,15,1,43,1,136.25000000000009,0,0.8823529411764706,0.9411764705882353,0.0625,2.6875
standard,deadline,100036,20,14,6,6,47,24,58.75,0,0.3,0.7,1.7142857142857142,3.357142857142857
standard,deadline,100037,16,15,13,1,47,2,124.15000000000008,0,0.8125,0.9375,0.13333333333333333,3.1333333333333333
standard,deadline,100038,12,12,12,0,47,0,103.5500000000001,0,1.0,1.0,0.0,3.9166666666666665
standard,deadline,100039,11,11,11,0,37,0,97.05000000000003,0,1.0,1.0,0.0,3.3636363636363638
standard,deadline,100040,13,13,13,0,37,0,117.05000000000007,0,1.0,1.0,0.0,2.8461538461538463
standard,deadline,100041,13,13,13,0,41,0,115.65000000000006,0,1.0,1.0,0.0,3.1538461538461537
standard,deadline,100042,13,13,13,0,39,0,116.35000000000008,0,1.0,1.0,0.0,3.0
standard,deadline,100043,17,17,16,0,47,1,152.8500000000001,0,0.9411764705882353,1.0,0.058823529411764705,2.764705882352941
standard,deadline,100044,13,13,13,0,46,0,113.90000000000003,0,1.0,1.0,0.0,3.5384615384615383
standard,deadline,100045,15,15,13,0,39,2,134.95000000000007,0,0.8666666666666667,1.0,0.13333333333333333,2.6
standard,deadline,100046,16,14,9,1,48,17,95.3000000000001,1,0.5625,0.875,1.2142857142857142,3.4285714285714284
standard,deadline,100047,19,15,12,4,45,5,98.75000000000006,0,0.631578947368421,0.7894736842105263,0.3333333333333333,3.0
standard,deadline,100048,14,14,14,0,46,0,123.90000000000009,0,1.0,1.0,0.0,3.2857142857142856
standard,deadline,100049,17,13,11,3,48,3,79.10000000000002,1,0.6470588235294118,0.7647058823529411,0.23076923076923078,3.6923076923076925
standard,deadline,100050,17,14,9,3,47,26,81.35000000000001,0,0.5294117647058824,0.8235294117647058,1.8571428571428572,3.357142857142857
standard,deadline,100051,17,14,8,3,48,23,83.10000000000008,0,0.47058823529411764,0.8235294117647058,1.6428571428571428,3.4285714285714284
standard,deadline,100052,18,13,7,4,48,20,59.20000000000001,1,0.3888888888888889,0.7222222222222222,1.5384615384615385,3.6923076923076925
standard,deadline,100053,16,13,9,3,46,22,74.50000000000003,0,0.5625,0.8125,1.6923076923076923,3.5384615384615383
standard,deadline,100054,15,13,10,2,48,13,88.10000000000001,0,0.6666666666666666,0.8666666666666667,1.0,3.6923076923076925
standard,deadline,100055,13,12,11,1,45,4,93.45000000000009,0,0.8461538461538461,0.9230769230769231,0.3333333333333333,3.75
standard,deadline,100056,15,13,10,0,48,8,87.40000000000006,2,0.6666666666666666,0.8666666666666667,0.6153846153846154,3.6923076923076925
standard,deadline,100057,11,11,11,0,40,0,96.00000000000003,0,1.0,1.0,0.0,3.6363636363636362
standard,deadline,100058,12,12,11,0,45,1,103.55000000000007,0,0.9166666666666666,1.0,0.08333333333333333,3.75
standard,deadline,100059,13,13,13,0,42,0,115.30000000000007,0,1.0,1.0,0.0,3.230769230769231
standard,deadline,100060,16,15,15,1,44,0,126.60000000000008,0,0.9375,0.9375,0.0,2.933333333333333
standard,deadline,100061,14,13,10,1,45,5,102.75000000000001,0,0.7142857142857143,0.9285714285714286,0.38461538461538464,3.4615384615384617
standard,deadline,100062,11,11,11,0,42,0,95.30000000000007,0,1.0,1.0,0.0,3.8181818181818183
standard,deadline,100063,15,13,13,2,42,0,99.30000000000001,0,0.8666666666666667,0.8666666666666667,0.0,3.230769230769231
standard,deadline,100064,17,14,9,3,43,14,91.15,0,0.5294117647058824,0.8235294117647058,1.0,3.0714285714285716
standard,deadline,100065,20,14,8,5,46,31,54.19999999999997,1,0.4,0.7,2.2142857142857144,3.2857142857142856
standard,deadline,100066,18,17,11,1,48,15,134.70000000000007,0,0.6111111111111112,0.9444444444444444,0.8823529411764706,2.823529411764706
standard,deadline,100067,16,12,4,4,46,42,42.5,0,0.25,0.75,3.5,3.8333333333333335
standard,deadline,100068,15,15,15,0,41,0,135.65000000000012,0,1.0,1.0,0.0,2.7333333333333334
standard,deadline,100069,14,12,8,0,48,10,76.00000000000006,2,0.5714285714285714,0.8571428571428571,0.8333333333333334,4.0
standard,deadline,100070,12,12,12,0,40,0,106.00000000000006,0,1.0,1.0,0.0,3.3333333333333335
standard,deadline,100071,17,16,15,1,42,1,136.60000000000005,0,0.8823529411764706,0.9411764705882353,0.0625,2.625
standard,deadline,100072,20,14,8,6,48,19,61.89999999999997,0,0.4,0.7,1.3571428571428572,3.4285714285714284
standard,deadline,100073,15,14,14,1,40,0,118.00000000000003,0,0.9333333333333333,0.9333333333333333,0.0,2.857142857142857
standard,deadline,100074,18,16,14,2,46,3,125.8000000000001,0,0.7777777777777778,0.8888888888888888,0.1875,2.875
standard,deadline,100075,17,17,11,0,48,7,148.30000000000007,0,0.6470588235294118,1.0,0.4117647058823529,2.823529411764706
standard,deadline,100076,17,14,9,3,48,21,84.50000000000006,0,0.5294117647058824,0.8235294117647058,1.5,3.4285714285714284
standard,deadline,100077,19,19,19,0,47,0,173.55000000000015,0,1.0,1.0,0.0,2.473684210526316
standard,deadline,100078,12,12,12,0,40,0,106.00000000000003,0,1.0,1.0,0.0,3.3333333333333335
standard,deadline,100079,13,13,12,0,46,2,112.50000000000006,0,0.9230769230769231,1.0,0.15384615384615385,3.5384615384615383
standard,deadline,100080,11,11,11,0,46,0,93.90000000000006,0,1.0,1.0,0.0,4.181818181818182
standard,deadline,100081,15,13,8,2,48,13,88.10000000000002,0,0.5333333333333333,0.8666666666666667,1.0,3.6923076923076925
standard,deadline,100082,18,15,14,2,48,4,105.00000000000006,1,0.7777777777777778,0.8333333333333334,0.26666666666666666,3.2
standard,deadline,100083,12,12,11,0,40,1,105.30000000000004,0,0.9166666666666666,1.0,0.08333333333333333,3.3333333333333335
standard,deadline,100084,18,16,16,2,41,0,129.6500000000001,0,0.8888888888888888,0.8888888888888888,0.0,2.5625
standard,deadline,100085,17,13,11,3,48,3,78.40000000000003,1,0.6470588235294118,0.7647058823529411,0.23076923076923078,3.6923076923076925
standard,deadline,100086,16,15,12,1,48,5,121.70000000000006,0,0.75,0.9375,0.3333333333333333,3.2
standard,deadline,100087,12,12,12,0,37,0,107.05000000000004,0,1.0,1.0,0.0,3.0833333333333335
standard,deadline,100088,13,13,13,0,38,0,116.7000000000001,0,1.0,1.0,0.0,2.923076923076923
standard,deadline,100089,16,16,16,0,45,0,144.25000000000014,0,1.0,1.0,0.0,2.8125
standard,deadline,100090,20,15,8,5,48,15,82.70000000000007,0,0.4,0.75,1.0,3.2
standard,deadline,100091,17,15,9,2,48,11,109.50000000000007,0,0.5294117647058824,0.8823529411764706,0.7333333333333333,3.2
standard,deadline,100092,13,12,10,0,48,9,88.20000000000005,1,0.7692307692307693,0.9230769230769231,0.75,4.0
standard,deadline,100093,10,10,10,0,39,0,86.35000000000005,0,1.0,1.0,0.0,3.9
standard,deadline,100094,12,11,9,1,41,8,82.05,0,0.75,0.9166666666666666,0.7272727272727273,3.727272727272727
standard,deadline,100095,13,13,10,0,42,6,111.10000000000008,0,0.7692307692307693,1.0,0.46153846153846156,3.230769230769231
standard,deadline,100096,18,14,8,4,44,26,74.40000000000006,0,0.4444444444444444,0.7777777777777778,1.8571428571428572,3.142857142857143
standard,deadline,100097,16,15,14,1,45,1,125.55000000000007,0,0.875,0.9375,0.06666666666666667,3.0
standard,deadline,100098,16,14,14,2,43,0,108.95000000000005,0,0.875,0.875,0.0,3.0714285714285716
standard,deadline,100099,12,12,12,0,35,0,107.75000000000003,0,1.0,1.0,0.0,2.9166666666666665
standard,deadline,100100,18,15,9,3,46,23,93.80000000000004,0,0.5,0.8333333333333334,1.5333333333333334,3.066666666666667
standard,deadline,100101,12,12,12,0,36,0,107.4,0,1.0,1.0,0.0,3.0
standard,deadline,100102,18,13,9,5,42,14,65.5,0,0.5,0.7222222222222222,1.0769230769230769,3.230769230769231
standard,deadline,100103,15,15,14,0,48,1,132.50000000000009,0,0.9333333333333333,1.0,0.06666666666666667,3.2
standard,deadline,100104,15,14,9,1,48,17,103.30000000000007,0,0.6,0.9333333333333333,1.2142857142857142,3.4285714285714284
standard,deadline,100105,12,12,11,0,40,1,105.30000000000008,0,0.9166666666666666,1.0,0.08333333333333333,3.3333333333333335
